system,label,step,restricted_error_mha
nh3_ccpvdz,NH$_3$/cc-pVDZ,1070,32.88624035914722
nh3_ccpvdz,NH$_3$/cc-pVDZ,1080,30.218950695271474
nh3_ccpvdz,NH$_3$/cc-pVDZ,1090,38.89352946573155
nh3_ccpvdz,NH$_3$/cc-pVDZ,1100,43.969827897292646
nh3_ccpvdz,NH$_3$/cc-pVDZ,1110,41.267369464662806
nh3_ccpvdz,NH$_3$/cc-pVDZ,1120,35.056146545080935
nh3_ccpvdz,NH$_3$/cc-pVDZ,1130,30.908483893902883
nh3_ccpvdz,NH$_3$/cc-pVDZ,1140,29.938148465504355
nh3_ccpvdz,NH$_3$/cc-pVDZ,1150,30.017423954845412
nh3_ccpvdz,NH$_3$/cc-pVDZ,1160,30.068813390016658
nh3_ccpvdz,NH$_3$/cc-pVDZ,1170,30.27453518284773
nh3_ccpvdz,NH$_3$/cc-pVDZ,1180,29.29556919456644
nh3_ccpvdz,NH$_3$/cc-pVDZ,1190,30.14864399870021
nh3_ccpvdz,NH$_3$/cc-pVDZ,1200,33.57064929474518
nh3_ccpvdz,NH$_3$/cc-pVDZ,1210,30.59819946646769
nh3_ccpvdz,NH$_3$/cc-pVDZ,1220,30.14491815721243
nh3_ccpvdz,NH$_3$/cc-pVDZ,1230,29.83647139664214
nh3_ccpvdz,NH$_3$/cc-pVDZ,1240,29.712730708453705
nh3_ccpvdz,NH$_3$/cc-pVDZ,1250,29.897969950447134
nh3_ccpvdz,NH$_3$/cc-pVDZ,1260,31.425239436352115
nh3_ccpvdz,NH$_3$/cc-pVDZ,1270,33.3852949761706
nh3_ccpvdz,NH$_3$/cc-pVDZ,1280,34.975006312535584
nh3_ccpvdz,NH$_3$/cc-pVDZ,1290,32.2935591613458
nh3_ccpvdz,NH$_3$/cc-pVDZ,1300,32.17984761506898
nh3_ccpvdz,NH$_3$/cc-pVDZ,1310,30.696158083287628
nh3_ccpvdz,NH$_3$/cc-pVDZ,1320,29.441669991577157
nh3_ccpvdz,NH$_3$/cc-pVDZ,1330,30.57388524523219
nh3_ccpvdz,NH$_3$/cc-pVDZ,1340,30.106587703734533
nh3_ccpvdz,NH$_3$/cc-pVDZ,1350,29.986915334376363
nh3_ccpvdz,NH$_3$/cc-pVDZ,1360,29.574682893589
nh3_ccpvdz,NH$_3$/cc-pVDZ,1370,30.58121920711443
nh3_ccpvdz,NH$_3$/cc-pVDZ,1380,37.10469594172139
nh3_ccpvdz,NH$_3$/cc-pVDZ,1390,31.250172196642723
nh3_ccpvdz,NH$_3$/cc-pVDZ,1400,29.667461070054912
nh3_ccpvdz,NH$_3$/cc-pVDZ,1410,29.28610363605344
nh3_ccpvdz,NH$_3$/cc-pVDZ,1420,29.54677757966806
nh3_ccpvdz,NH$_3$/cc-pVDZ,1430,34.16220756825794
nh3_ccpvdz,NH$_3$/cc-pVDZ,1440,34.13447629053934
nh3_ccpvdz,NH$_3$/cc-pVDZ,1450,31.802220397949554
nh3_ccpvdz,NH$_3$/cc-pVDZ,1460,28.704131119795306
nh3_ccpvdz,NH$_3$/cc-pVDZ,1470,29.286381011772278
nh3_ccpvdz,NH$_3$/cc-pVDZ,1480,29.573114869123174
nh3_ccpvdz,NH$_3$/cc-pVDZ,1490,29.954760644265832
nh3_ccpvdz,NH$_3$/cc-pVDZ,1500,29.796899378915498
nh3_ccpvdz,NH$_3$/cc-pVDZ,1510,29.505161847197314
nh3_ccpvdz,NH$_3$/cc-pVDZ,1520,29.377946426869528
nh3_ccpvdz,NH$_3$/cc-pVDZ,1530,28.0745439502752
nh3_ccpvdz,NH$_3$/cc-pVDZ,1540,31.413556284995536
nh3_ccpvdz,NH$_3$/cc-pVDZ,1550,29.556910722448038
nh3_ccpvdz,NH$_3$/cc-pVDZ,1560,29.919721968617807
nh3_ccpvdz,NH$_3$/cc-pVDZ,1570,30.438661405298717
nh3_ccpvdz,NH$_3$/cc-pVDZ,1580,29.67777123215143
nh3_ccpvdz,NH$_3$/cc-pVDZ,1590,28.598189749004632
nh3_ccpvdz,NH$_3$/cc-pVDZ,1600,29.86023475304478
nh3_ccpvdz,NH$_3$/cc-pVDZ,1610,29.951791062856614
nh3_ccpvdz,NH$_3$/cc-pVDZ,1620,32.00296642545197
nh3_ccpvdz,NH$_3$/cc-pVDZ,1630,30.49883297922662
nh3_ccpvdz,NH$_3$/cc-pVDZ,1640,28.31486107514536
nh3_ccpvdz,NH$_3$/cc-pVDZ,1650,28.690734144298347
nh3_ccpvdz,NH$_3$/cc-pVDZ,1660,28.904805739458084
nh3_ccpvdz,NH$_3$/cc-pVDZ,1670,33.288499001812966
nh3_ccpvdz,NH$_3$/cc-pVDZ,1680,44.47841170465239
nh3_ccpvdz,NH$_3$/cc-pVDZ,1690,30.566655540248178
nh3_ccpvdz,NH$_3$/cc-pVDZ,1700,29.266420621176792
nh3_ccpvdz,NH$_3$/cc-pVDZ,1710,29.331972036175102
nh3_ccpvdz,NH$_3$/cc-pVDZ,1720,28.73412042426793
nh3_ccpvdz,NH$_3$/cc-pVDZ,1730,28.12184388421457
nh3_ccpvdz,NH$_3$/cc-pVDZ,1740,28.31177190036982
nh3_ccpvdz,NH$_3$/cc-pVDZ,1750,31.512803690553426
nh3_ccpvdz,NH$_3$/cc-pVDZ,1760,29.086654471569773
nh3_ccpvdz,NH$_3$/cc-pVDZ,1770,27.49493136788317
nh3_ccpvdz,NH$_3$/cc-pVDZ,1780,34.005737851920514
nh3_ccpvdz,NH$_3$/cc-pVDZ,1790,32.914094700061014
nh3_ccpvdz,NH$_3$/cc-pVDZ,1800,28.825412464513533
nh3_ccpvdz,NH$_3$/cc-pVDZ,1810,28.313094007259565
nh3_ccpvdz,NH$_3$/cc-pVDZ,1820,31.515118497040362
nh3_ccpvdz,NH$_3$/cc-pVDZ,1830,27.792673072958962
nh3_ccpvdz,NH$_3$/cc-pVDZ,1840,29.149202706015842
nh3_ccpvdz,NH$_3$/cc-pVDZ,1850,28.23331879673674
nh3_ccpvdz,NH$_3$/cc-pVDZ,1860,30.764662618395278
nh3_ccpvdz,NH$_3$/cc-pVDZ,1870,29.698465760830572
nh3_ccpvdz,NH$_3$/cc-pVDZ,1880,27.897836483944616
nh3_ccpvdz,NH$_3$/cc-pVDZ,1890,27.77260778647417
nh3_ccpvdz,NH$_3$/cc-pVDZ,1900,27.67347792896402
nh3_ccpvdz,NH$_3$/cc-pVDZ,1910,28.934983920592572
nh3_ccpvdz,NH$_3$/cc-pVDZ,1920,39.97142238499407
nh3_ccpvdz,NH$_3$/cc-pVDZ,1930,31.410592358703582
nh3_ccpvdz,NH$_3$/cc-pVDZ,1940,29.20534147196463
nh3_ccpvdz,NH$_3$/cc-pVDZ,1950,27.492825481928662
nh3_ccpvdz,NH$_3$/cc-pVDZ,1960,28.17392411289177
nh3_ccpvdz,NH$_3$/cc-pVDZ,1970,28.529582717041535
nh3_ccpvdz,NH$_3$/cc-pVDZ,1980,27.23853473968063
nh3_ccpvdz,NH$_3$/cc-pVDZ,1990,27.41764619810283
nh3_ccpvdz,NH$_3$/cc-pVDZ,2000,29.105744229340758
nh3_ccpvdz,NH$_3$/cc-pVDZ,2010,30.117682611091823
nh3_ccpvdz,NH$_3$/cc-pVDZ,2020,28.295023729903335
nh3_ccpvdz,NH$_3$/cc-pVDZ,2030,27.792265146423745
nh3_ccpvdz,NH$_3$/cc-pVDZ,2040,30.575022015078446
nh3_ccpvdz,NH$_3$/cc-pVDZ,2050,29.422950799379066
nh3_ccpvdz,NH$_3$/cc-pVDZ,2060,30.70531104452101
nh3_ccpvdz,NH$_3$/cc-pVDZ,2070,28.159456993947174
nh3_ccpvdz,NH$_3$/cc-pVDZ,2080,27.932377272989584
nh3_ccpvdz,NH$_3$/cc-pVDZ,2090,27.048723922376894
nh3_ccpvdz,NH$_3$/cc-pVDZ,2100,27.19486582795838
nh3_ccpvdz,NH$_3$/cc-pVDZ,2110,27.548970808879858
nh3_ccpvdz,NH$_3$/cc-pVDZ,2120,27.824852085217344
nh3_ccpvdz,NH$_3$/cc-pVDZ,2130,26.78508347571551
nh3_ccpvdz,NH$_3$/cc-pVDZ,2140,30.026420387933683
nh3_ccpvdz,NH$_3$/cc-pVDZ,2150,27.6439861951161
nh3_ccpvdz,NH$_3$/cc-pVDZ,2160,27.465524595427837
nh3_ccpvdz,NH$_3$/cc-pVDZ,2170,26.99243994041467
nh3_ccpvdz,NH$_3$/cc-pVDZ,2180,30.30512009433295
nh3_ccpvdz,NH$_3$/cc-pVDZ,2190,26.457508645421512
nh3_ccpvdz,NH$_3$/cc-pVDZ,2200,30.427737418591505
nh3_ccpvdz,NH$_3$/cc-pVDZ,2210,28.700146911482705
nh3_ccpvdz,NH$_3$/cc-pVDZ,2220,27.853969276165458
nh3_ccpvdz,NH$_3$/cc-pVDZ,2230,29.794228200259454
nh3_ccpvdz,NH$_3$/cc-pVDZ,2240,28.233405620625263
nh3_ccpvdz,NH$_3$/cc-pVDZ,2250,26.843017608243258
nh3_ccpvdz,NH$_3$/cc-pVDZ,2260,28.417937475303745
nh3_ccpvdz,NH$_3$/cc-pVDZ,2270,26.933857923928883
nh3_ccpvdz,NH$_3$/cc-pVDZ,2280,27.602064365154888
nh3_ccpvdz,NH$_3$/cc-pVDZ,2290,27.78843498585104
nh3_ccpvdz,NH$_3$/cc-pVDZ,2300,26.690363828770103
nh3_ccpvdz,NH$_3$/cc-pVDZ,2310,29.545603761356176
nh3_ccpvdz,NH$_3$/cc-pVDZ,2320,28.174818511622846
nh3_ccpvdz,NH$_3$/cc-pVDZ,2330,29.603413948649404
nh3_ccpvdz,NH$_3$/cc-pVDZ,2340,30.088202587570834
nh3_ccpvdz,NH$_3$/cc-pVDZ,2350,26.850837246122694
nh3_ccpvdz,NH$_3$/cc-pVDZ,2360,27.39035393623368
nh3_ccpvdz,NH$_3$/cc-pVDZ,2370,28.25131902709188
nh3_ccpvdz,NH$_3$/cc-pVDZ,2380,27.210124712070183
nh3_ccpvdz,NH$_3$/cc-pVDZ,2390,27.109390040330084
nh3_ccpvdz,NH$_3$/cc-pVDZ,2400,29.490325921976535
nh3_ccpvdz,NH$_3$/cc-pVDZ,2410,26.329019930393827
nh3_ccpvdz,NH$_3$/cc-pVDZ,2420,26.944923099058826
nh3_ccpvdz,NH$_3$/cc-pVDZ,2430,32.15991512800542
nh3_ccpvdz,NH$_3$/cc-pVDZ,2440,29.57529198613429
nh3_ccpvdz,NH$_3$/cc-pVDZ,2450,37.272666206689564
nh3_ccpvdz,NH$_3$/cc-pVDZ,2460,28.073730412607745
nh3_ccpvdz,NH$_3$/cc-pVDZ,2470,25.987207541668056
nh3_ccpvdz,NH$_3$/cc-pVDZ,2480,25.92678941774551
nh3_ccpvdz,NH$_3$/cc-pVDZ,2490,26.04595238887697
nh3_ccpvdz,NH$_3$/cc-pVDZ,2500,27.566345594031816
nh3_ccpvdz,NH$_3$/cc-pVDZ,2510,27.01037283509322
nh3_ccpvdz,NH$_3$/cc-pVDZ,2520,33.57665784306363
nh3_ccpvdz,NH$_3$/cc-pVDZ,2530,32.46765318508693
nh3_ccpvdz,NH$_3$/cc-pVDZ,2540,30.769023490272218
nh3_ccpvdz,NH$_3$/cc-pVDZ,2550,27.554840955474447
nh3_ccpvdz,NH$_3$/cc-pVDZ,2560,26.610653836755205
nh3_ccpvdz,NH$_3$/cc-pVDZ,2570,25.67122853749737
nh3_ccpvdz,NH$_3$/cc-pVDZ,2580,26.07537648137992
nh3_ccpvdz,NH$_3$/cc-pVDZ,2590,26.50640730602305
nh3_ccpvdz,NH$_3$/cc-pVDZ,2600,26.919993579873847
nh3_ccpvdz,NH$_3$/cc-pVDZ,2610,31.543777378438165
nh3_ccpvdz,NH$_3$/cc-pVDZ,2620,27.905664053463397
nh3_ccpvdz,NH$_3$/cc-pVDZ,2630,28.10127319581568
nh3_ccpvdz,NH$_3$/cc-pVDZ,2640,25.622720222621354
nh3_ccpvdz,NH$_3$/cc-pVDZ,2650,26.881273579789422
nh3_ccpvdz,NH$_3$/cc-pVDZ,2660,26.698411987453596
nh3_ccpvdz,NH$_3$/cc-pVDZ,2670,29.389063301991314
nh3_ccpvdz,NH$_3$/cc-pVDZ,2680,26.6577745731027
nh3_ccpvdz,NH$_3$/cc-pVDZ,2690,27.898561975121083
nh3_ccpvdz,NH$_3$/cc-pVDZ,2700,26.09446993290021
nh3_ccpvdz,NH$_3$/cc-pVDZ,2710,25.30126803534216
nh3_ccpvdz,NH$_3$/cc-pVDZ,2720,26.739873622361188
nh3_ccpvdz,NH$_3$/cc-pVDZ,2730,26.74530247029594
nh3_ccpvdz,NH$_3$/cc-pVDZ,2740,26.5458671332226
nh3_ccpvdz,NH$_3$/cc-pVDZ,2750,26.201252061305524
nh3_ccpvdz,NH$_3$/cc-pVDZ,2760,26.457131381413035
nh3_ccpvdz,NH$_3$/cc-pVDZ,2770,25.989751759070145
nh3_ccpvdz,NH$_3$/cc-pVDZ,2780,27.8921403993877
nh3_ccpvdz,NH$_3$/cc-pVDZ,2790,25.769808015525086
nh3_ccpvdz,NH$_3$/cc-pVDZ,2800,28.201177872375638
nh3_ccpvdz,NH$_3$/cc-pVDZ,2810,30.235384870117343
nh3_ccpvdz,NH$_3$/cc-pVDZ,2820,26.86547509674142
nh3_ccpvdz,NH$_3$/cc-pVDZ,2830,25.798021045709163
nh3_ccpvdz,NH$_3$/cc-pVDZ,2840,25.03453129965294
nh3_ccpvdz,NH$_3$/cc-pVDZ,2850,28.47520151071592
nh3_ccpvdz,NH$_3$/cc-pVDZ,2860,28.126199762702697
nh3_ccpvdz,NH$_3$/cc-pVDZ,2870,29.32779513562167
nh3_ccpvdz,NH$_3$/cc-pVDZ,2880,27.07138318859137
nh3_ccpvdz,NH$_3$/cc-pVDZ,2890,25.099319700075284
nh3_ccpvdz,NH$_3$/cc-pVDZ,2900,29.956426594637264
nh3_ccpvdz,NH$_3$/cc-pVDZ,2910,27.356699347897973
nh3_ccpvdz,NH$_3$/cc-pVDZ,2920,25.26696470735601
nh3_ccpvdz,NH$_3$/cc-pVDZ,2930,27.005756343157827
nh3_ccpvdz,NH$_3$/cc-pVDZ,2940,25.889591923800026
nh3_ccpvdz,NH$_3$/cc-pVDZ,2950,25.951737783984186
nh3_ccpvdz,NH$_3$/cc-pVDZ,2960,29.434757136840517
nh3_ccpvdz,NH$_3$/cc-pVDZ,2970,26.09143672078318
nh3_ccpvdz,NH$_3$/cc-pVDZ,2980,24.977196558161552
nh3_ccpvdz,NH$_3$/cc-pVDZ,2990,27.475996877100783
nh3_ccpvdz,NH$_3$/cc-pVDZ,3000,26.592678103355638
nh3_ccpvdz,NH$_3$/cc-pVDZ,3010,28.159415045664105
nh3_ccpvdz,NH$_3$/cc-pVDZ,3020,26.797818846731047
nh3_ccpvdz,NH$_3$/cc-pVDZ,3030,27.635924127466183
nh3_ccpvdz,NH$_3$/cc-pVDZ,3040,27.27077604338035
nh3_ccpvdz,NH$_3$/cc-pVDZ,3050,25.301082008752473
nh3_ccpvdz,NH$_3$/cc-pVDZ,3060,27.039928502873067
nh3_ccpvdz,NH$_3$/cc-pVDZ,3070,26.317781854309885
nh3_ccpvdz,NH$_3$/cc-pVDZ,3080,27.389734195210735
nh3_ccpvdz,NH$_3$/cc-pVDZ,3090,25.507157635814792
nh3_ccpvdz,NH$_3$/cc-pVDZ,3100,25.23045281049008
nh3_ccpvdz,NH$_3$/cc-pVDZ,3110,25.80244706826562
nh3_ccpvdz,NH$_3$/cc-pVDZ,3120,25.07085465738612
nh3_ccpvdz,NH$_3$/cc-pVDZ,3130,30.88114400720343
nh3_ccpvdz,NH$_3$/cc-pVDZ,3140,27.35744995035816
nh3_ccpvdz,NH$_3$/cc-pVDZ,3150,25.771767033376136
nh3_ccpvdz,NH$_3$/cc-pVDZ,3160,24.817278372950113
nh3_ccpvdz,NH$_3$/cc-pVDZ,3170,27.54848157106693
nh3_ccpvdz,NH$_3$/cc-pVDZ,3180,25.644779894605563
nh3_ccpvdz,NH$_3$/cc-pVDZ,3190,25.316030095218878
nh3_ccpvdz,NH$_3$/cc-pVDZ,3200,27.159860591005724
nh3_ccpvdz,NH$_3$/cc-pVDZ,3210,25.567164617108062
nh3_ccpvdz,NH$_3$/cc-pVDZ,3220,25.183729924130205
nh3_ccpvdz,NH$_3$/cc-pVDZ,3230,25.41580245397057
nh3_ccpvdz,NH$_3$/cc-pVDZ,3240,26.62990566953738
nh3_ccpvdz,NH$_3$/cc-pVDZ,3250,29.994596585176225
nh3_ccpvdz,NH$_3$/cc-pVDZ,3260,25.015364393702555
nh3_ccpvdz,NH$_3$/cc-pVDZ,3270,30.38995887560958
nh3_ccpvdz,NH$_3$/cc-pVDZ,3280,29.34277568689936
nh3_ccpvdz,NH$_3$/cc-pVDZ,3290,25.811458598944625
nh3_ccpvdz,NH$_3$/cc-pVDZ,3300,24.632502893744856
nh3_ccpvdz,NH$_3$/cc-pVDZ,3310,24.46250041182907
nh3_ccpvdz,NH$_3$/cc-pVDZ,3320,24.199869691905462
nh3_ccpvdz,NH$_3$/cc-pVDZ,3330,24.294205281215397
nh3_ccpvdz,NH$_3$/cc-pVDZ,3340,26.69014561035965
nh3_ccpvdz,NH$_3$/cc-pVDZ,3350,26.319981003609882
nh3_ccpvdz,NH$_3$/cc-pVDZ,3360,25.764447474301733
nh3_ccpvdz,NH$_3$/cc-pVDZ,3370,24.739006401723884
nh3_ccpvdz,NH$_3$/cc-pVDZ,3380,27.29364522311073
nh3_ccpvdz,NH$_3$/cc-pVDZ,3390,26.27426707019964
nh3_ccpvdz,NH$_3$/cc-pVDZ,3400,26.226711120798996
nh3_ccpvdz,NH$_3$/cc-pVDZ,3410,27.86900812571247
nh3_ccpvdz,NH$_3$/cc-pVDZ,3420,28.188550123637413
nh3_ccpvdz,NH$_3$/cc-pVDZ,3430,26.04914829240812
nh3_ccpvdz,NH$_3$/cc-pVDZ,3440,24.381005310409876
nh3_ccpvdz,NH$_3$/cc-pVDZ,3450,26.15459808406939
nh3_ccpvdz,NH$_3$/cc-pVDZ,3460,26.606006293157236
nh3_ccpvdz,NH$_3$/cc-pVDZ,3470,26.693302870185676
nh3_ccpvdz,NH$_3$/cc-pVDZ,3480,25.067246425400924
nh3_ccpvdz,NH$_3$/cc-pVDZ,3490,25.22476468092094
nh3_ccpvdz,NH$_3$/cc-pVDZ,3500,25.581486825309696
nh3_ccpvdz,NH$_3$/cc-pVDZ,3510,27.54590099373644
nh3_ccpvdz,NH$_3$/cc-pVDZ,3520,25.952352665569833
nh3_ccpvdz,NH$_3$/cc-pVDZ,3530,24.0685792383033
nh3_ccpvdz,NH$_3$/cc-pVDZ,3540,26.546915899949397
nh3_ccpvdz,NH$_3$/cc-pVDZ,3550,29.313005530156033
nh3_ccpvdz,NH$_3$/cc-pVDZ,3560,26.619931572732014
nh3_ccpvdz,NH$_3$/cc-pVDZ,3570,24.78182713780086
nh3_ccpvdz,NH$_3$/cc-pVDZ,3580,24.324103718925016
nh3_ccpvdz,NH$_3$/cc-pVDZ,3590,25.386063111575652
nh3_ccpvdz,NH$_3$/cc-pVDZ,3600,24.131624543919372
nh3_ccpvdz,NH$_3$/cc-pVDZ,3610,28.65376403821074
nh3_ccpvdz,NH$_3$/cc-pVDZ,3620,25.41013657292268
nh3_ccpvdz,NH$_3$/cc-pVDZ,3630,24.50950129287577
nh3_ccpvdz,NH$_3$/cc-pVDZ,3640,25.10443049419564
nh3_ccpvdz,NH$_3$/cc-pVDZ,3650,25.767379090879672
nh3_ccpvdz,NH$_3$/cc-pVDZ,3660,24.775720194391226
nh3_ccpvdz,NH$_3$/cc-pVDZ,3670,24.089152019115545
nh3_ccpvdz,NH$_3$/cc-pVDZ,3680,23.85010420533007
nh3_ccpvdz,NH$_3$/cc-pVDZ,3690,27.55435600133893
nh3_ccpvdz,NH$_3$/cc-pVDZ,3700,25.00148174397765
nh3_ccpvdz,NH$_3$/cc-pVDZ,3710,24.74029289498958
nh3_ccpvdz,NH$_3$/cc-pVDZ,3720,24.59109183153174
nh3_ccpvdz,NH$_3$/cc-pVDZ,3730,23.78739394948326
nh3_ccpvdz,NH$_3$/cc-pVDZ,3740,24.071927642488333
nh3_ccpvdz,NH$_3$/cc-pVDZ,3750,27.62551435240823
nh3_ccpvdz,NH$_3$/cc-pVDZ,3760,23.782831560183126
nh3_ccpvdz,NH$_3$/cc-pVDZ,3770,24.921663593858057
nh3_ccpvdz,NH$_3$/cc-pVDZ,3780,25.20981442522441
nh3_ccpvdz,NH$_3$/cc-pVDZ,3790,26.03035952399324
nh3_ccpvdz,NH$_3$/cc-pVDZ,3800,25.63790484231987
nh3_ccpvdz,NH$_3$/cc-pVDZ,3810,23.781381957796555
nh3_ccpvdz,NH$_3$/cc-pVDZ,3820,24.56076619808556
nh3_ccpvdz,NH$_3$/cc-pVDZ,3830,25.016224971508905
nh3_ccpvdz,NH$_3$/cc-pVDZ,3840,23.91410407626182
nh3_ccpvdz,NH$_3$/cc-pVDZ,3850,27.49723592449982
nh3_ccpvdz,NH$_3$/cc-pVDZ,3860,23.92425048968505
nh3_ccpvdz,NH$_3$/cc-pVDZ,3870,24.263163449894876
nh3_ccpvdz,NH$_3$/cc-pVDZ,3880,26.812793368385712
nh3_ccpvdz,NH$_3$/cc-pVDZ,3890,28.350312898112406
nh3_ccpvdz,NH$_3$/cc-pVDZ,3900,26.512577119184755
nh3_ccpvdz,NH$_3$/cc-pVDZ,3910,23.947131088014828
nh3_ccpvdz,NH$_3$/cc-pVDZ,3920,23.601658347665477
nh3_ccpvdz,NH$_3$/cc-pVDZ,3930,23.188309601387402
nh3_ccpvdz,NH$_3$/cc-pVDZ,3940,23.722797098010062
nh3_ccpvdz,NH$_3$/cc-pVDZ,3950,24.313779011698955
nh3_ccpvdz,NH$_3$/cc-pVDZ,3960,23.77781588173633
nh3_ccpvdz,NH$_3$/cc-pVDZ,3970,33.616583974804826
nh3_ccpvdz,NH$_3$/cc-pVDZ,3980,28.896398489649755
nh3_ccpvdz,NH$_3$/cc-pVDZ,3990,26.185770626192095
nh3_ccpvdz,NH$_3$/cc-pVDZ,4000,24.302889214915524
nh3_ccpvdz,NH$_3$/cc-pVDZ,4010,23.826509772554516
nh3_ccpvdz,NH$_3$/cc-pVDZ,4020,24.30963872778591
nh3_ccpvdz,NH$_3$/cc-pVDZ,4030,24.28741582674121
nh3_ccpvdz,NH$_3$/cc-pVDZ,4040,23.932950931602193
nh3_ccpvdz,NH$_3$/cc-pVDZ,4050,23.986427556863532
nh3_ccpvdz,NH$_3$/cc-pVDZ,4060,28.329176709540604
nh3_ccpvdz,NH$_3$/cc-pVDZ,4070,24.525399192192765
nh3_ccpvdz,NH$_3$/cc-pVDZ,4080,25.27455489235564
nh3_ccpvdz,NH$_3$/cc-pVDZ,4090,24.013721156492807
nh3_ccpvdz,NH$_3$/cc-pVDZ,4100,25.787500273466435
nh3_ccpvdz,NH$_3$/cc-pVDZ,4110,24.47651539280571
nh3_ccpvdz,NH$_3$/cc-pVDZ,4120,23.355598079916717
nh3_ccpvdz,NH$_3$/cc-pVDZ,4130,24.96546718488446
nh3_ccpvdz,NH$_3$/cc-pVDZ,4140,24.797531620201596
nh3_ccpvdz,NH$_3$/cc-pVDZ,4150,24.623323701860045
nh3_ccpvdz,NH$_3$/cc-pVDZ,4160,23.43014306495661
nh3_ccpvdz,NH$_3$/cc-pVDZ,4170,24.26618738503805
nh3_ccpvdz,NH$_3$/cc-pVDZ,4180,26.98507163263031
nh3_ccpvdz,NH$_3$/cc-pVDZ,4190,26.96493106678588
nh3_ccpvdz,NH$_3$/cc-pVDZ,4200,25.484850228579603
nh3_ccpvdz,NH$_3$/cc-pVDZ,4210,26.099324677851143
nh3_ccpvdz,NH$_3$/cc-pVDZ,4220,23.228879366790522
nh3_ccpvdz,NH$_3$/cc-pVDZ,4230,25.78095690954285
nh3_ccpvdz,NH$_3$/cc-pVDZ,4240,24.69867952476079
nh3_ccpvdz,NH$_3$/cc-pVDZ,4250,24.03690460534591
nh3_ccpvdz,NH$_3$/cc-pVDZ,4260,23.939414274870785
nh3_ccpvdz,NH$_3$/cc-pVDZ,4270,24.686649691957996
nh3_ccpvdz,NH$_3$/cc-pVDZ,4280,24.568874747444625
nh3_ccpvdz,NH$_3$/cc-pVDZ,4290,23.399317147791976
nh3_ccpvdz,NH$_3$/cc-pVDZ,4300,23.9002898007854
nh3_ccpvdz,NH$_3$/cc-pVDZ,4310,23.57511740733287
nh3_ccpvdz,NH$_3$/cc-pVDZ,4320,25.465222543658683
nh3_ccpvdz,NH$_3$/cc-pVDZ,4330,26.588606823551686
nh3_ccpvdz,NH$_3$/cc-pVDZ,4340,24.119569599157842
nh3_ccpvdz,NH$_3$/cc-pVDZ,4350,24.351950900260988
nh3_ccpvdz,NH$_3$/cc-pVDZ,4360,26.10518910485382
nh3_ccpvdz,NH$_3$/cc-pVDZ,4370,24.05653085109094
nh3_ccpvdz,NH$_3$/cc-pVDZ,4380,27.518518361759448
nh3_ccpvdz,NH$_3$/cc-pVDZ,4390,24.55800470770697
nh3_ccpvdz,NH$_3$/cc-pVDZ,4400,24.136133274581084
nh3_ccpvdz,NH$_3$/cc-pVDZ,4410,26.16666665964118
nh3_ccpvdz,NH$_3$/cc-pVDZ,4420,24.678726474988366
nh3_ccpvdz,NH$_3$/cc-pVDZ,4430,26.57552159560339
nh3_ccpvdz,NH$_3$/cc-pVDZ,4440,24.210107581438933
nh3_ccpvdz,NH$_3$/cc-pVDZ,4450,23.830772618708806
nh3_ccpvdz,NH$_3$/cc-pVDZ,4460,24.251577989744533
nh3_ccpvdz,NH$_3$/cc-pVDZ,4470,23.2894295581616
nh3_ccpvdz,NH$_3$/cc-pVDZ,4480,23.665342615515783
nh3_ccpvdz,NH$_3$/cc-pVDZ,4490,23.63758712787245
nh3_ccpvdz,NH$_3$/cc-pVDZ,4500,23.642907441946193
nh3_ccpvdz,NH$_3$/cc-pVDZ,4510,25.21571597200989
nh3_ccpvdz,NH$_3$/cc-pVDZ,4520,25.73148901383604
nh3_ccpvdz,NH$_3$/cc-pVDZ,4530,24.606071348515
nh3_ccpvdz,NH$_3$/cc-pVDZ,4540,24.117303337604312
nh3_ccpvdz,NH$_3$/cc-pVDZ,4550,23.01606197515582
nh3_ccpvdz,NH$_3$/cc-pVDZ,4560,26.680332546717977
nh3_ccpvdz,NH$_3$/cc-pVDZ,4570,24.542951109232547
nh3_ccpvdz,NH$_3$/cc-pVDZ,4580,23.22754505878777
nh3_ccpvdz,NH$_3$/cc-pVDZ,4590,24.204689558651182
nh3_ccpvdz,NH$_3$/cc-pVDZ,4600,25.109576770297792
nh3_ccpvdz,NH$_3$/cc-pVDZ,4610,25.301387574394596
nh3_ccpvdz,NH$_3$/cc-pVDZ,4620,23.18514788542103
nh3_ccpvdz,NH$_3$/cc-pVDZ,4630,25.155466005806204
nh3_ccpvdz,NH$_3$/cc-pVDZ,4640,24.46400036907903
nh3_ccpvdz,NH$_3$/cc-pVDZ,4650,26.709345838860088
nh3_ccpvdz,NH$_3$/cc-pVDZ,4660,24.949594016106857
nh3_ccpvdz,NH$_3$/cc-pVDZ,4670,23.263655469499156
nh3_ccpvdz,NH$_3$/cc-pVDZ,4680,23.658154147504717
nh3_ccpvdz,NH$_3$/cc-pVDZ,4690,23.567176156696235
nh3_ccpvdz,NH$_3$/cc-pVDZ,4700,23.15795715831115
nh3_ccpvdz,NH$_3$/cc-pVDZ,4710,23.048292508740076
nh3_ccpvdz,NH$_3$/cc-pVDZ,4720,23.256188919688725
nh3_ccpvdz,NH$_3$/cc-pVDZ,4730,24.19699940815434
nh3_ccpvdz,NH$_3$/cc-pVDZ,4740,23.911973664084485
